Date,Customer ID,Product Category,Product Name,Quantity Sold,Price,Discount Applied,Payment Method,Total Sales,Month,Revenue
2026-03-10,caeaab53,Toys,Novel,3,356.17,0.1,Credit Card,961.659,2026-03,961.659
2026-03-11,959525b9,Clothing,Vacuum,1,25.48,0.24,Credit Card,19.3648,2026-03,19.3648
2026-03-12,5cd0578a,Clothing,Novel,2,468.74,0.17,Credit Card,778.1084,2026-03,778.1084
2026-03-13,fafa2e28,Home,Laptop,1,35.47,0.15,Credit Card,30.1495,2026-03,30.1495
2026-03-14,7afd6a12,Toys,Vacuum,1,275.24,0.09,Credit Card,250.4684,2026-03,250.4684
2026-03-15,e5d0268b,Home,Novel,2,357.44,0.28,Bank Transfer,514.7135999999999,2026-03,514.7135999999999
2026-03-16,78331a93,Electronics,Laptop,4,436.77,0.12,Bank Transfer,1537.4304,2026-03,1537.4304
2026-03-17,10878872,Home,Novel,4,359.9,0.03,Bank Transfer,1396.412,2026-03,1396.412
2026-03-18,8cbf5d1d,Clothing,Laptop,1,402.85,0.19,Credit Card,326.3085,2026-03,326.3085
2026-03-19,b9fd41cf,Home,Vacuum,2,176.33,0.03,Bank Transfer,342.0802,2026-03,342.0802
2026-03-20,306f4e12,Home,Board Game,1,409.26,0.1,Credit Card,368.334,2026-03,368.334
2026-03-21,50b920a0,Home,Vacuum,3,49.26,0.15,Credit Card,125.613,2026-03,125.613
2026-03-22,80b8dca2,Clothing,Board Game,3,448.46,0.26,Credit Card,995.5811999999999,2026-03,995.5811999999999
2026-03-23,fa314cb1,Electronics,Board Game,1,278.32,0.15,PayPal,236.572,2026-03,236.572
2026-03-24,acaf6a71,Books,Vacuum,4,410.48,0.21,PayPal,1297.1168,2026-03,1297.1168
2026-03-25,d3b025bb,Home,Laptop,4,231.64,0.3,Bank Transfer,648.5919999999999,2026-03,648.5919999999999
2026-03-26,41dce09f,Clothing,Board Game,1,325.35,0.04,Credit Card,312.336,2026-03,312.336
2026-03-27,a82637f3,Books,Shoes,1,267.94,0.08,Bank Transfer,246.5048,2026-03,246.5048
2026-03-28,c5f9a855,Electronics,Novel,3,368.48,0.12,Credit Card,972.7872000000001,2026-03,972.7872000000001
2026-03-29,dee6fba2,Books,Board Game,4,50.0,0.13,PayPal,174.0,2026-03,174.0
2026-03-30,48956e87,Books,Laptop,1,39.57,0.12,PayPal,34.8216,2026-03,34.8216
2026-03-31,a5daa9bf,Toys,Vacuum,3,131.08,0.27,Bank Transfer,287.0652,2026-03,287.0652
2026-04-01,6b519940,Clothing,Vacuum,4,88.18,0.21,Credit Card,278.6488000000001,2026-04,278.6488000000001
2026-04-02,f36132f8,Books,Novel,2,437.17,0.18,PayPal,716.9588000000001,2026-04,716.9588000000001
2026-04-03,c6b9bc8c,Toys,Board Game,3,117.41,0.09,Bank Transfer,320.5293,2026-04,320.5293
2026-04-04,056192c6,Toys,Board Game,4,488.17,0.25,Credit Card,1464.51,2026-04,1464.51
2026-04-05,4244cc65,Home,Laptop,4,175.08,0.29,Credit Card,497.2272,2026-04,497.2272
2026-04-06,9ba982a1,Electronics,Board Game,3,99.24,0.25,Bank Transfer,223.29,2026-04,223.29
2026-04-07,6dfaebb1,Home,Laptop,2,396.95,0.0,Bank Transfer,793.9,2026-04,793.9
2026-04-08,95ac1b73,Home,Board Game,3,332.77,0.19,Credit Card,808.6311000000001,2026-04,808.6311000000001
2026-04-09,0f128d44,Toys,Board Game,4,254.12,0.02,Bank Transfer,996.1504,2026-04,996.1504
2026-04-10,2585e870,Toys,Shoes,1,282.13,0.08,PayPal,259.5596,2026-04,259.5596
2026-04-11,0ad1b93d,Home,Vacuum,1,362.41,0.02,PayPal,355.1618,2026-04,355.1618
2026-04-12,c0a70f32,Home,Board Game,3,121.94,0.18,PayPal,299.9724,2026-04,299.9724
2026-04-13,02301c23,Home,Board Game,4,498.2,0.21,PayPal,1574.312,2026-04,1574.312
2026-04-14,bd562b2a,Books,Board Game,1,487.65,0.03,Credit Card,473.0205,2026-04,473.0205
2026-04-15,fda72999,Home,Board Game,4,328.66,0.12,Bank Transfer,1156.8832,2026-04,1156.8832
2026-04-16,1571878c,Books,Laptop,3,107.78,0.14,Credit Card,278.0724,2026-04,278.0724
2026-04-17,c1d8faf6,Electronics,Vacuum,1,343.31,0.11,Credit Card,305.5459,2026-04,305.5459
2026-04-18,333c9e9f,Home,Laptop,4,45.38,0.04,Bank Transfer,174.2592,2026-04,174.2592
2026-04-19,a77d20bf,Toys,Board Game,1,25.02,0.13,PayPal,21.7674,2026-04,21.7674
2026-04-20,55eacedb,Clothing,Shoes,3,136.26,0.23,Credit Card,314.7606,2026-04,314.7606
2026-04-21,afa3374b,Books,Board Game,4,236.69,0.02,Bank Transfer,927.8248,2026-04,927.8248
2026-04-22,37e2b931,Books,Vacuum,1,435.45,0.02,Bank Transfer,426.741,2026-04,426.741
2026-04-23,5a9ab92d,Toys,Vacuum,3,366.31,0.11,Credit Card,978.0477000000001,2026-04,978.0477000000001
2026-04-24,926691db,Toys,Board Game,1,373.93,0.28,Credit Card,269.2296,2026-04,269.2296
2026-04-25,684a73e4,Toys,Board Game,1,218.49,0.2,PayPal,174.792,2026-04,174.792
2026-04-26,2e3b1a78,Clothing,Vacuum,2,179.51,0.2,Credit Card,287.216,2026-04,287.216
2026-04-27,96c438a1,Clothing,Laptop,2,191.81,0.11,PayPal,341.4218,2026-04,341.4218
2026-04-28,0fe840a2,Books,Laptop,3,493.95,0.18,Bank Transfer,1215.117,2026-04,1215.117
2026-04-29,3b045c69,Books,Laptop,2,29.65,0.0,PayPal,59.3,2026-04,59.3
2026-04-30,bd5359db,Toys,Vacuum,3,434.85,0.19,Credit Card,1056.6855,2026-04,1056.6855
2026-05-01,9291e687,Electronics,Shoes,2,293.55,0.27,Bank Transfer,428.583,2026-05,428.583
2026-05-02,8ab5f6e0,Electronics,Laptop,1,224.92,0.18,Credit Card,184.4344,2026-05,184.4344
2026-05-03,bae0ab57,Books,Novel,3,365.38,0.26,Credit Card,811.1435999999999,2026-05,811.1435999999999
2026-05-04,93bf93e9,Toys,Novel,3,248.47,0.22,Credit Card,581.4198,2026-05,581.4198
2026-05-05,ebe02cca,Toys,Vacuum,1,437.98,0.04,Credit Card,420.4608,2026-05,420.4608
2026-05-06,1aecdaf9,Books,Novel,3,451.34,0.27,Bank Transfer,988.4345999999999,2026-05,988.4345999999999
2026-05-07,4e692396,Home,Laptop,3,216.64,0.02,Credit Card,636.9215999999999,2026-05,636.9215999999999
2026-05-08,67965892,Electronics,Board Game,2,145.65,0.16,PayPal,244.692,2026-05,244.692
2026-05-09,0fc4199d,Books,Board Game,3,300.25,0.04,Credit Card,864.7199999999999,2026-05,864.7199999999999
2026-05-10,ea4b9fdf,Toys,Board Game,4,457.06,0.0,Credit Card,1828.24,2026-05,1828.24
2026-05-11,830f40d0,Home,Vacuum,1,113.22,0.13,PayPal,98.5014,2026-05,98.5014
2026-05-12,32a4908e,Books,Laptop,2,315.25,0.09,PayPal,573.755,2026-05,573.755
2026-05-13,bcb4cafd,Toys,Novel,2,319.46,0.15,Credit Card,543.082,2026-05,543.082
2026-05-14,a15088e7,Electronics,Laptop,4,369.23,0.17,Credit Card,1225.8436,2026-05,1225.8436
2026-05-15,9676ccb7,Books,Laptop,1,74.47,0.01,Credit Card,73.7253,2026-05,73.7253
2026-05-16,a99444db,Clothing,Shoes,1,360.75,0.04,Credit Card,346.32,2026-05,346.32
2026-05-17,637a7b40,Clothing,Shoes,2,455.43,0.17,Bank Transfer,756.0138,2026-05,756.0138
2026-05-18,f4a927e3,Electronics,Shoes,3,98.04,0.1,PayPal,264.708,2026-05,264.708
2026-05-19,cf0e603a,Home,Shoes,2,126.4,0.22,PayPal,197.184,2026-05,197.184
2026-05-20,f5abcdc9,Home,Novel,1,485.98,0.2,Bank Transfer,388.784,2026-05,388.784
2026-05-21,92ba48f5,Books,Board Game,4,98.68,0.25,Bank Transfer,296.04,2026-05,296.04
2026-05-22,fd0a67d5,Electronics,Shoes,2,428.65,0.21,Bank Transfer,677.2669999999999,2026-05,677.2669999999999
2026-05-23,458bc403,Electronics,Novel,1,251.22,0.13,Bank Transfer,218.5614,2026-05,218.5614
2026-05-24,9fbc4513,Toys,Laptop,2,131.14,0.2,PayPal,209.824,2026-05,209.824
2026-05-25,8df6a66f,Books,Novel,3,436.67,0.08,PayPal,1205.2092,2026-05,1205.2092
2026-05-26,e903fb69,Clothing,Novel,2,228.2,0.09,PayPal,415.324,2026-05,415.324
2026-05-27,53a3f0e6,Toys,Laptop,2,262.26,0.24,Bank Transfer,398.6352,2026-05,398.6352
2026-05-28,d06a3230,Electronics,Laptop,1,186.02,0.13,PayPal,161.8374,2026-05,161.8374
2026-05-29,1715db3c,Home,Shoes,1,300.55,0.24,PayPal,228.418,2026-05,228.418
2026-05-30,1b6686ff,Clothing,Vacuum,1,90.13,0.25,Credit Card,67.5975,2026-05,67.5975
2026-05-31,24bdc762,Clothing,Vacuum,2,201.63,0.26,Credit Card,298.4124,2026-05,298.4124
2026-06-01,9c941c15,Electronics,Board Game,3,485.01,0.27,Credit Card,1062.1719,2026-06,1062.1719
2026-06-02,c14f5b99,Toys,Novel,4,136.49,0.13,Bank Transfer,474.9852,2026-06,474.9852
2026-06-03,5f6eeb53,Toys,Shoes,4,331.8,0.1,Bank Transfer,1194.48,2026-06,1194.48
2026-06-04,ba67de3a,Books,Laptop,1,169.34,0.17,Credit Card,140.5522,2026-06,140.5522
2026-06-05,081b76e8,Electronics,Board Game,1,389.0,0.11,Bank Transfer,346.21,2026-06,346.21
2026-06-06,99e5537a,Home,Shoes,2,74.13,0.18,PayPal,121.5732,2026-06,121.5732
2026-06-07,edcd4ba5,Clothing,Novel,4,485.21,0.21,Bank Transfer,1533.2636,2026-06,1533.2636
2026-06-08,eeab2bde,Home,Shoes,1,232.36,0.21,Bank Transfer,183.5644,2026-06,183.5644
2026-06-09,66bd6d6c,Books,Laptop,3,125.66,0.11,Bank Transfer,335.5122,2026-06,335.5122
2026-06-10,cb017d3e,Home,Laptop,3,46.01,0.05,Credit Card,131.1285,2026-06,131.1285
2026-06-11,6b26716f,Clothing,Novel,1,93.18,0.13,PayPal,81.06660000000001,2026-06,81.06660000000001
2026-06-12,be5a252e,Toys,Novel,1,264.69,0.04,Credit Card,254.1024,2026-06,254.1024
2026-06-13,5b206b09,Electronics,Vacuum,4,175.13,0.27,Bank Transfer,511.3796,2026-06,511.3796
2026-06-14,231bf86a,Clothing,Vacuum,4,416.15,0.1,Bank Transfer,1498.14,2026-06,1498.14
2026-06-15,5a79e5a6,Home,Vacuum,2,221.13,0.05,Credit Card,420.147,2026-06,420.147
2026-06-16,ad3fdb12,Clothing,Vacuum,4,131.87,0.01,Bank Transfer,522.2052,2026-06,522.2052
2026-06-17,af2abd0d,Home,Novel,3,312.4,0.19,Credit Card,759.132,2026-06,759.132
2026-06-18,367d2fe3,Home,Shoes,3,356.32,0.19,Bank Transfer,865.8576,2026-06,865.8576
2026-06-19,b423de7f,Toys,Shoes,1,91.85,0.1,Bank Transfer,82.66499999999999,2026-06,82.66499999999999
2026-06-20,9af7d5d8,Clothing,Novel,4,92.13,0.02,PayPal,361.1496,2026-06,361.1496
2026-06-21,1a361c6c,Toys,Board Game,2,27.97,0.12,Bank Transfer,49.2272,2026-06,49.2272
2026-06-22,209bf46e,Books,Laptop,3,370.84,0.09,Bank Transfer,1012.3932,2026-06,1012.3932
2026-06-23,460d3865,Clothing,Vacuum,3,335.26,0.2,Credit Card,804.624,2026-06,804.624
2026-06-24,a498a04e,Home,Novel,2,242.57,0.18,PayPal,397.8148,2026-06,397.8148
2026-06-25,08ec020d,Books,Laptop,2,423.64,0.11,Bank Transfer,754.0792,2026-06,754.0792
2026-06-26,cb4e0d2e,Books,Vacuum,3,404.78,0.07,Bank Transfer,1129.3362,2026-06,1129.3362
2026-06-27,7275044b,Electronics,Laptop,3,296.82,0.3,Bank Transfer,623.322,2026-06,623.322
2026-06-28,aabab346,Books,Vacuum,2,435.45,0.14,Credit Card,748.9739999999999,2026-06,748.9739999999999
2026-06-29,fc3d4b18,Home,Vacuum,3,110.86,0.21,Bank Transfer,262.7382,2026-06,262.7382
2026-06-30,e8ffb784,Toys,Vacuum,1,64.84,0.04,Bank Transfer,62.2464,2026-06,62.2464
2026-07-01,1a82eb25,Clothing,Laptop,1,142.18,0.15,PayPal,120.853,2026-07,120.853
2026-07-02,2301e43b,Books,Shoes,2,37.97,0.01,PayPal,75.1806,2026-07,75.1806
2026-07-03,8eb529ae,Books,Vacuum,4,270.27,0.15,Credit Card,918.9179999999999,2026-07,918.9179999999999
2026-07-04,493cbe39,Clothing,Laptop,2,468.94,0.29,Bank Transfer,665.8947999999999,2026-07,665.8947999999999
2026-07-05,0a737844,Books,Shoes,2,29.28,0.12,Bank Transfer,51.5328,2026-07,51.5328
2026-07-06,5ae279f8,Books,Vacuum,4,69.83,0.01,PayPal,276.5268,2026-07,276.5268
2026-07-07,df33c75f,Books,Laptop,4,231.58,0.01,Credit Card,917.0568000000001,2026-07,917.0568000000001
2026-07-08,d134cdec,Books,Vacuum,4,467.6,0.12,PayPal,1645.952,2026-07,1645.952
2026-07-09,b2adc257,Books,Board Game,1,164.92,0.05,Credit Card,156.674,2026-07,156.674
2026-07-10,7c996c39,Toys,Vacuum,3,258.55,0.01,Credit Card,767.8935000000001,2026-07,767.8935000000001
2026-07-11,156af6cc,Books,Vacuum,1,30.37,0.23,Credit Card,23.3849,2026-07,23.3849
2026-07-12,690f03d2,Toys,Vacuum,3,82.69,0.14,PayPal,213.3402,2026-07,213.3402
2026-07-13,8234b1e9,Books,Laptop,1,493.45,0.09,Credit Card,449.0395,2026-07,449.0395
2026-07-14,31f56676,Clothing,Vacuum,3,482.91,0.27,Bank Transfer,1057.5729,2026-07,1057.5729
2026-07-15,6bc3484f,Home,Board Game,1,12.42,0.03,Credit Card,12.0474,2026-07,12.0474
2026-07-16,bff6fba5,Home,Novel,4,476.39,0.29,Credit Card,1352.9476,2026-07,1352.9476
2026-07-17,eb15cd2f,Books,Shoes,2,323.17,0.09,Bank Transfer,588.1694,2026-07,588.1694
2026-07-18,60c947c9,Electronics,Board Game,1,435.28,0.27,Bank Transfer,317.7544,2026-07,317.7544
2026-07-19,7c478b3f,Clothing,Novel,3,232.82,0.18,Bank Transfer,572.7372,2026-07,572.7372
2026-07-20,245c47c6,Books,Vacuum,4,262.64,0.25,Credit Card,787.92,2026-07,787.92
2026-07-21,4fd423fe,Electronics,Laptop,1,249.53,0.3,Credit Card,174.671,2026-07,174.671
2026-07-22,29e93155,Electronics,Shoes,1,336.76,0.09,PayPal,306.4516,2026-07,306.4516
2026-07-23,ec316a75,Home,Laptop,4,78.43,0.29,Bank Transfer,222.7412,2026-07,222.7412
2026-07-24,323723e5,Toys,Board Game,1,24.69,0.12,Bank Transfer,21.7272,2026-07,21.7272
2026-07-25,5b19d421,Home,Board Game,2,160.89,0.12,Bank Transfer,283.1664,2026-07,283.1664
2026-07-26,f0613e33,Toys,Laptop,1,355.29,0.1,Bank Transfer,319.761,2026-07,319.761
2026-07-27,1e6e953d,Toys,Board Game,2,108.91,0.16,Bank Transfer,182.9688,2026-07,182.9688
2026-07-28,96f09a75,Clothing,Laptop,2,339.98,0.05,PayPal,645.962,2026-07,645.962
2026-07-29,6aca76d3,Toys,Vacuum,4,485.26,0.17,Bank Transfer,1611.0632,2026-07,1611.0632
2026-07-30,08ec9320,Home,Novel,1,56.01,0.16,PayPal,47.04839999999999,2026-07,47.04839999999999
2026-07-31,70a807a0,Toys,Novel,4,339.58,0.23,Credit Card,1045.9064,2026-07,1045.9064
2026-08-01,33ccac12,Books,Board Game,1,227.44,0.25,Credit Card,170.58,2026-08,170.58
2026-08-02,725fdfd7,Clothing,Novel,1,435.39,0.13,Credit Card,378.7893,2026-08,378.7893
2026-08-03,346f33be,Electronics,Vacuum,3,96.8,0.09,Credit Card,264.264,2026-08,264.264
2026-08-04,7de59e2a,Toys,Board Game,1,349.39,0.08,Bank Transfer,321.4388,2026-08,321.4388
2026-08-05,718752bd,Electronics,Shoes,4,420.68,0.06,Bank Transfer,1581.7568,2026-08,1581.7568
2026-08-06,ccca98ca,Toys,Board Game,2,472.86,0.02,Bank Transfer,926.8056,2026-08,926.8056
2026-08-07,2d925156,Toys,Board Game,1,344.79,0.1,PayPal,310.311,2026-08,310.311
2026-08-08,b98c531a,Books,Shoes,3,253.62,0.08,Credit Card,699.9912,2026-08,699.9912
2026-08-09,b93f6468,Toys,Novel,4,312.75,0.29,Bank Transfer,888.2099999999999,2026-08,888.2099999999999
2026-08-10,edb2cac9,Toys,Novel,1,435.76,0.17,Bank Transfer,361.6808,2026-08,361.6808
2026-08-11,0dae2506,Toys,Vacuum,4,289.6,0.1,Bank Transfer,1042.56,2026-08,1042.56
2026-08-12,086aac89,Clothing,Novel,3,24.89,0.17,Bank Transfer,61.9761,2026-08,61.9761
2026-08-13,bfc13e05,Books,Shoes,3,466.16,0.04,Credit Card,1342.5408,2026-08,1342.5408
2026-08-14,6182fea3,Electronics,Laptop,4,347.87,0.13,PayPal,1210.5876,2026-08,1210.5876
2026-08-15,7b4b0a52,Home,Vacuum,1,341.49,0.19,Credit Card,276.6069000000001,2026-08,276.6069000000001
2026-08-16,7dd2c5fd,Home,Vacuum,2,115.68,0.15,Credit Card,196.656,2026-08,196.656
2026-08-17,9e3679ad,Books,Novel,3,332.85,0.12,Bank Transfer,878.724,2026-08,878.724
2026-08-18,f7a7f1e2,Books,Shoes,1,202.99,0.3,Credit Card,142.093,2026-08,142.093
2026-08-19,ec620967,Home,Laptop,1,329.1,0.26,Bank Transfer,243.534,2026-08,243.534
2026-08-20,4ad403d5,Toys,Laptop,2,62.23,0.19,Bank Transfer,100.8126,2026-08,100.8126
2026-08-21,62c8f441,Toys,Shoes,3,332.34,0.17,Bank Transfer,827.5265999999999,2026-08,827.5265999999999
2026-08-22,2cb3994a,Electronics,Novel,3,499.71,0.19,PayPal,1214.2953,2026-08,1214.2953
2026-08-23,53edfbbd,Clothing,Vacuum,1,33.62,0.06,Bank Transfer,31.60279999999999,2026-08,31.60279999999999
2026-08-24,c4a5d501,Electronics,Vacuum,1,488.82,0.12,Bank Transfer,430.1616,2026-08,430.1616
2026-08-25,349f4cff,Toys,Board Game,2,209.38,0.01,Credit Card,414.5724,2026-08,414.5724
2026-08-26,18a7156c,Home,Shoes,2,436.67,0.14,PayPal,751.0724,2026-08,751.0724
2026-08-27,4f96b5fa,Toys,Shoes,3,393.37,0.16,Bank Transfer,991.2924,2026-08,991.2924
2026-08-28,2541617f,Clothing,Shoes,4,287.84,0.07,Bank Transfer,1070.7648,2026-08,1070.7648
2026-08-29,5dc9d5be,Electronics,Board Game,3,371.84,0.29,Credit Card,792.0192,2026-08,792.0192
2026-08-30,926f45a4,Toys,Novel,1,440.47,0.27,PayPal,321.5431,2026-08,321.5431
2026-08-31,3a6fc3ff,Toys,Laptop,3,208.03,0.22,Bank Transfer,486.7902,2026-08,486.7902
2026-09-01,b467bdef,Clothing,Board Game,4,170.25,0.16,Credit Card,572.04,2026-09,572.04
2026-09-02,f726309d,Home,Vacuum,2,337.12,0.26,Bank Transfer,498.9376,2026-09,498.9376
2026-09-03,35d7eb34,Electronics,Novel,4,405.84,0.04,Credit Card,1558.4256,2026-09,1558.4256
2026-09-04,1d43fc86,Toys,Board Game,4,383.52,0.24,Bank Transfer,1165.9008,2026-09,1165.9008
2026-09-05,52146220,Clothing,Laptop,4,400.93,0.04,Credit Card,1539.5712,2026-09,1539.5712
2026-09-06,a6e9179f,Home,Shoes,2,223.44,0.24,Bank Transfer,339.6288,2026-09,339.6288
2026-09-07,5a481ab6,Electronics,Laptop,4,410.74,0.08,Credit Card,1511.5232,2026-09,1511.5232
2026-09-08,e7da5730,Toys,Laptop,4,68.9,0.26,Bank Transfer,203.944,2026-09,203.944
2026-09-09,20546698,Electronics,Vacuum,4,276.8,0.28,PayPal,797.184,2026-09,797.184
2026-09-10,d71067c2,Home,Novel,1,12.82,0.04,Bank Transfer,12.3072,2026-09,12.3072
2026-09-11,1c06a03d,Books,Laptop,4,169.05,0.14,PayPal,581.532,2026-09,581.532
2026-09-12,8f01af66,Books,Novel,2,189.57,0.29,Credit Card,269.1894,2026-09,269.1894
2026-09-13,0dc33344,Toys,Vacuum,4,204.12,0.15,Credit Card,694.008,2026-09,694.008
2026-09-14,3e4f5e51,Home,Shoes,4,350.78,0.26,Credit Card,1038.3088,2026-09,1038.3088
2026-09-15,66d0bef8,Books,Shoes,2,200.39,0.18,Credit Card,328.6396,2026-09,328.6396
2026-09-16,ae40e848,Electronics,Board Game,4,229.86,0.11,Credit Card,818.3016,2026-09,818.3016
2026-09-17,e7cbb12a,Home,Laptop,2,126.4,0.09,Credit Card,230.048,2026-09,230.048
2026-09-18,3bd12c00,Electronics,Vacuum,4,192.89,0.06,PayPal,725.2663999999999,2026-09,725.2663999999999
2026-09-19,d7893d68,Home,Shoes,2,121.36,0.23,Bank Transfer,186.8944,2026-09,186.8944
2026-09-20,eb14b1e7,Home,Board Game,4,45.87,0.12,Bank Transfer,161.4624,2026-09,161.4624
2026-09-21,29e3d730,Toys,Novel,4,305.69,0.15,Bank Transfer,1039.346,2026-09,1039.346
2026-09-22,7b1212bc,Electronics,Shoes,1,337.42,0.15,PayPal,286.807,2026-09,286.807
2026-09-23,e23f5ef1,Clothing,Vacuum,1,313.55,0.17,PayPal,260.2465,2026-09,260.2465
2026-09-24,98140040,Home,Novel,4,237.11,0.26,PayPal,701.8456,2026-09,701.8456
2026-09-25,a98ddabd,Toys,Shoes,4,196.1,0.29,Credit Card,556.924,2026-09,556.924
2026-09-26,a08f1541,Toys,Shoes,3,433.03,0.12,PayPal,1143.1992,2026-09,1143.1992
